dataset,backbone,loss,bits,features,applicable,feature_definition,protocol,map_pct,codes_file,source
Trento,SpectralFormer,DSPCH,64,cls,yes,,,,codes/Trento/SpectralFormer/DSPCH/64/cls.npz,
Trento,SpectralFormer,DSPCH,64,all,yes,,,,codes/Trento/SpectralFormer/DSPCH/64/all.npz,
Trento,SpectralFormer,DHNN,16,cls,yes,,,,codes/Trento/SpectralFormer/DHNN/16/cls.npz,
Trento,SpectralFormer,DHNN,16,all,yes,,,,codes/Trento/SpectralFormer/DHNN/16/all.npz,
Trento,SpectralFormer,DHNN,32,cls,yes,,,,codes/Trento/SpectralFormer/DHNN/32/cls.npz,
Trento,SpectralFormer,DHNN,32,all,yes,,,,codes/Trento/SpectralFormer/DHNN/32/all.npz,
Trento,SpectralFormer,DHNN,64,cls,yes,,,,codes/Trento/SpectralFormer/DHNN/64/cls.npz,
Trento,SpectralFormer,DHNN,64,all,yes,,,,codes/Trento/SpectralFormer/DHNN/64/all.npz,
NiliFossae,SSFTT,CSQ,16,cls,yes,,,,codes/NiliFossae/SSFTT/CSQ/16/cls.npz,
NiliFossae,SSFTT,CSQ,16,all,yes,,,,codes/NiliFossae/SSFTT/CSQ/16/all.npz,
NiliFossae,SSFTT,CSQ,32,cls,yes,,,,codes/NiliFossae/SSFTT/CSQ/32/cls.npz,
NiliFossae,SSFTT,CSQ,32,all,yes,,,,codes/NiliFossae/SSFTT/CSQ/32/all.npz,
NiliFossae,SSFTT,CSQ,64,cls,yes,,,,codes/NiliFossae/SSFTT/CSQ/64/cls.npz,
NiliFossae,SSFTT,CSQ,64,all,yes,,,,codes/NiliFossae/SSFTT/CSQ/64/all.npz,
NiliFossae,SSFTT,DPN,16,cls,yes,,,,codes/NiliFossae/SSFTT/DPN/16/cls.npz,
NiliFossae,SSFTT,DPN,16,all,yes,,,,codes/NiliFossae/SSFTT/DPN/16/all.npz,
NiliFossae,SSFTT,DPN,32,cls,yes,,,,codes/NiliFossae/SSFTT/DPN/32/cls.npz,
NiliFossae,SSFTT,DPN,32,all,yes,,,,codes/NiliFossae/SSFTT/DPN/32/all.npz,
NiliFossae,SSFTT,DPN,64,cls,yes,,,,codes/NiliFossae/SSFTT/DPN/64/cls.npz,
NiliFossae,SSFTT,DPN,64,all,yes,,,,codes/NiliFossae/SSFTT/DPN/64/all.npz,
NiliFossae,SSFTT,DSH,16,cls,yes,,,,codes/NiliFossae/SSFTT/DSH/16/cls.npz,
NiliFossae,SSFTT,DSH,16,all,yes,,,,codes/NiliFossae/SSFTT/DSH/16/all.npz,
NiliFossae,SSFTT,DSH,32,cls,yes,,,,codes/NiliFossae/SSFTT/DSH/32/cls.npz,
NiliFossae,SSFTT,DSH,32,all,yes,,,,codes/NiliFossae/SSFTT/DSH/32/all.npz,
NiliFossae,SSFTT,DSH,64,cls,yes,,,,codes/NiliFossae/SSFTT/DSH/64/cls.npz,
NiliFossae,SSFTT,DSH,64,all,yes,,,,codes/NiliFossae/SSFTT/DSH/64/all.npz,
NiliFossae,SSFTT,GreedyHash,16,cls,yes,,,,codes/NiliFossae/SSFTT/GreedyHash/16/cls.npz,
NiliFossae,SSFTT,GreedyHash,16,all,yes,,,,codes/NiliFossae/SSFTT/GreedyHash/16/all.npz,
NiliFossae,SSFTT,GreedyHash,32,cls,yes,,,,codes/NiliFossae/SSFTT/GreedyHash/32/cls.npz,
NiliFossae,SSFTT,GreedyHash,32,all,yes,,,,codes/NiliFossae/SSFTT/GreedyHash/32/all.npz,
NiliFossae,SSFTT,GreedyHash,64,cls,yes,,,,codes/NiliFossae/SSFTT/GreedyHash/64/cls.npz,
NiliFossae,SSFTT,GreedyHash,64,all,yes,,,,codes/NiliFossae/SSFTT/GreedyHash/64/all.npz,
NiliFossae,SSFTT,HashNet,16,cls,yes,,,,codes/NiliFossae/SSFTT/HashNet/16/cls.npz,
NiliFossae,SSFTT,HashNet,16,all,yes,,,,codes/NiliFossae/SSFTT/HashNet/16/all.npz,
NiliFossae,SSFTT,HashNet,32,cls,yes,,,,codes/NiliFossae/SSFTT/HashNet/32/cls.npz,
NiliFossae,SSFTT,HashNet,32,all,yes,,,,codes/NiliFossae/SSFTT/HashNet/32/all.npz,
NiliFossae,SSFTT,HashNet,64,cls,yes,,,,codes/NiliFossae/SSFTT/HashNet/64/cls.npz,
NiliFossae,SSFTT,HashNet,64,all,yes,,,,codes/NiliFossae/SSFTT/HashNet/64/all.npz,
NiliFossae,SSFTT,IDHN,16,cls,yes,,,,codes/NiliFossae/SSFTT/IDHN/16/cls.npz,
NiliFossae,SSFTT,IDHN,16,all,yes,,,,codes/NiliFossae/SSFTT/IDHN/16/all.npz,
NiliFossae,SSFTT,IDHN,32,cls,yes,,,,codes/NiliFossae/SSFTT/IDHN/32/cls.npz,
NiliFossae,SSFTT,IDHN,32,all,yes,,,,codes/NiliFossae/SSFTT/IDHN/32/all.npz,
NiliFossae,SSFTT,IDHN,64,cls,yes,,,,codes/NiliFossae/SSFTT/IDHN/64/cls.npz,
NiliFossae,SSFTT,IDHN,64,all,yes,,,,codes/NiliFossae/SSFTT/IDHN/64/all.npz,
NiliFossae,SSFTT,OrthoHash,16,cls,yes,,,,codes/NiliFossae/SSFTT/OrthoHash/16/cls.npz,
NiliFossae,SSFTT,OrthoHash,16,all,yes,,,,codes/NiliFossae/SSFTT/OrthoHash/16/all.npz,
NiliFossae,SSFTT,OrthoHash,32,cls,yes,,,,codes/NiliFossae/SSFTT/OrthoHash/32/cls.npz,
NiliFossae,SSFTT,OrthoHash,32,all,yes,,,,codes/NiliFossae/SSFTT/OrthoHash/32/all.npz,
NiliFossae,SSFTT,OrthoHash,64,cls,yes,,,,codes/NiliFossae/SSFTT/OrthoHash/64/cls.npz,
NiliFossae,SSFTT,OrthoHash,64,all,yes,,,,codes/NiliFossae/SSFTT/OrthoHash/64/all.npz,
NiliFossae,SSFTT,DSPCH,16,cls,yes,,,,codes/NiliFossae/SSFTT/DSPCH/16/cls.npz,
NiliFossae,SSFTT,DSPCH,16,all,yes,,,,codes/NiliFossae/SSFTT/DSPCH/16/all.npz,
NiliFossae,SSFTT,DSPCH,32,cls,yes,,,,codes/NiliFossae/SSFTT/DSPCH/32/cls.npz,
NiliFossae,SSFTT,DSPCH,32,all,yes,,,,codes/NiliFossae/SSFTT/DSPCH/32/all.npz,
NiliFossae,SSFTT,DSPCH,64,cls,yes,,,,codes/NiliFossae/SSFTT/DSPCH/64/cls.npz,
NiliFossae,SSFTT,DSPCH,64,all,yes,,,,codes/NiliFossae/SSFTT/DSPCH/64/all.npz,
NiliFossae,SSFTT,DHNN,16,cls,yes,,,,codes/NiliFossae/SSFTT/DHNN/16/cls.npz,
NiliFossae,SSFTT,DHNN,16,all,yes,,,,codes/NiliFossae/SSFTT/DHNN/16/all.npz,
NiliFossae,SSFTT,DHNN,32,cls,yes,,,,codes/NiliFossae/SSFTT/DHNN/32/cls.npz,
NiliFossae,SSFTT,DHNN,32,all,yes,,,,codes/NiliFossae/SSFTT/DHNN/32/all.npz,
NiliFossae,SSFTT,DHNN,64,cls,yes,,,,codes/NiliFossae/SSFTT/DHNN/64/cls.npz,
NiliFossae,SSFTT,DHNN,64,all,yes,,,,codes/NiliFossae/SSFTT/DHNN/64/all.npz,
NiliFossae,Mamba,CSQ,16,cls,yes,,,,codes/NiliFossae/Mamba/CSQ/16/cls.npz,
NiliFossae,Mamba,CSQ,16,all,yes,,,,codes/NiliFossae/Mamba/CSQ/16/all.npz,
NiliFossae,Mamba,CSQ,32,cls,yes,,,,codes/NiliFossae/Mamba/CSQ/32/cls.npz,
NiliFossae,Mamba,CSQ,32,all,yes,,,,codes/NiliFossae/Mamba/CSQ/32/all.npz,
NiliFossae,Mamba,CSQ,64,cls,yes,,,,codes/NiliFossae/Mamba/CSQ/64/cls.npz,
NiliFossae,Mamba,CSQ,64,all,yes,,,,codes/NiliFossae/Mamba/CSQ/64/all.npz,
NiliFossae,Mamba,DPN,16,cls,yes,,,,codes/NiliFossae/Mamba/DPN/16/cls.npz,
NiliFossae,Mamba,DPN,16,all,yes,,,,codes/NiliFossae/Mamba/DPN/16/all.npz,
NiliFossae,Mamba,DPN,32,cls,yes,,,,codes/NiliFossae/Mamba/DPN/32/cls.npz,
NiliFossae,Mamba,DPN,32,all,yes,,,,codes/NiliFossae/Mamba/DPN/32/all.npz,
NiliFossae,Mamba,DPN,64,cls,yes,,,,codes/NiliFossae/Mamba/DPN/64/cls.npz,
NiliFossae,Mamba,DPN,64,all,yes,,,,codes/NiliFossae/Mamba/DPN/64/all.npz,
NiliFossae,Mamba,DSH,16,cls,yes,,,,codes/NiliFossae/Mamba/DSH/16/cls.npz,
NiliFossae,Mamba,DSH,16,all,yes,,,,codes/NiliFossae/Mamba/DSH/16/all.npz,
NiliFossae,Mamba,DSH,32,cls,yes,,,,codes/NiliFossae/Mamba/DSH/32/cls.npz,
NiliFossae,Mamba,DSH,32,all,yes,,,,codes/NiliFossae/Mamba/DSH/32/all.npz,
NiliFossae,Mamba,DSH,64,cls,yes,,,,codes/NiliFossae/Mamba/DSH/64/cls.npz,
NiliFossae,Mamba,DSH,64,all,yes,,,,codes/NiliFossae/Mamba/DSH/64/all.npz,
NiliFossae,Mamba,GreedyHash,16,cls,yes,,,,codes/NiliFossae/Mamba/GreedyHash/16/cls.npz,
NiliFossae,Mamba,GreedyHash,16,all,yes,,,,codes/NiliFossae/Mamba/GreedyHash/16/all.npz,
NiliFossae,Mamba,GreedyHash,32,cls,yes,,,,codes/NiliFossae/Mamba/GreedyHash/32/cls.npz,
NiliFossae,Mamba,GreedyHash,32,all,yes,,,,codes/NiliFossae/Mamba/GreedyHash/32/all.npz,
NiliFossae,Mamba,GreedyHash,64,cls,yes,,,,codes/NiliFossae/Mamba/GreedyHash/64/cls.npz,
NiliFossae,Mamba,GreedyHash,64,all,yes,,,,codes/NiliFossae/Mamba/GreedyHash/64/all.npz,
NiliFossae,Mamba,HashNet,16,cls,yes,,,,codes/NiliFossae/Mamba/HashNet/16/cls.npz,
NiliFossae,Mamba,HashNet,16,all,yes,,,,codes/NiliFossae/Mamba/HashNet/16/all.npz,
NiliFossae,Mamba,HashNet,32,cls,yes,,,,codes/NiliFossae/Mamba/HashNet/32/cls.npz,
NiliFossae,Mamba,HashNet,32,all,yes,,,,codes/NiliFossae/Mamba/HashNet/32/all.npz,
NiliFossae,Mamba,HashNet,64,cls,yes,,,,codes/NiliFossae/Mamba/HashNet/64/cls.npz,
NiliFossae,Mamba,HashNet,64,all,yes,,,,codes/NiliFossae/Mamba/HashNet/64/all.npz,
NiliFossae,Mamba,IDHN,16,cls,yes,,,,codes/NiliFossae/Mamba/IDHN/16/cls.npz,
NiliFossae,Mamba,IDHN,16,all,yes,,,,codes/NiliFossae/Mamba/IDHN/16/all.npz,
NiliFossae,Mamba,IDHN,32,cls,yes,,,,codes/NiliFossae/Mamba/IDHN/32/cls.npz,
NiliFossae,Mamba,IDHN,32,all,yes,,,,codes/NiliFossae/Mamba/IDHN/32/all.npz,
NiliFossae,Mamba,IDHN,64,cls,yes,,,,codes/NiliFossae/Mamba/IDHN/64/cls.npz,
NiliFossae,Mamba,IDHN,64,all,yes,,,,codes/NiliFossae/Mamba/IDHN/64/all.npz,
NiliFossae,Mamba,OrthoHash,16,cls,yes,,,,codes/NiliFossae/Mamba/OrthoHash/16/cls.npz,
NiliFossae,Mamba,OrthoHash,16,all,yes,,,,codes/NiliFossae/Mamba/OrthoHash/16/all.npz,
NiliFossae,Mamba,OrthoHash,32,cls,yes,,,,codes/NiliFossae/Mamba/OrthoHash/32/cls.npz,
NiliFossae,Mamba,OrthoHash,32,all,yes,,,,codes/NiliFossae/Mamba/OrthoHash/32/all.npz,
NiliFossae,Mamba,OrthoHash,64,cls,yes,,,,codes/NiliFossae/Mamba/OrthoHash/64/cls.npz,
NiliFossae,Mamba,OrthoHash,64,all,yes,,,,codes/NiliFossae/Mamba/OrthoHash/64/all.npz,
NiliFossae,Mamba,DSPCH,16,cls,yes,,,,codes/NiliFossae/Mamba/DSPCH/16/cls.npz,
NiliFossae,Mamba,DSPCH,16,all,yes,,,,codes/NiliFossae/Mamba/DSPCH/16/all.npz,
NiliFossae,Mamba,DSPCH,32,cls,yes,,,,codes/NiliFossae/Mamba/DSPCH/32/cls.npz,
NiliFossae,Mamba,DSPCH,32,all,yes,,,,codes/NiliFossae/Mamba/DSPCH/32/all.npz,
NiliFossae,Mamba,DSPCH,64,cls,yes,,,,codes/NiliFossae/Mamba/DSPCH/64/cls.npz,
NiliFossae,Mamba,DSPCH,64,all,yes,,,,codes/NiliFossae/Mamba/DSPCH/64/all.npz,
NiliFossae,Mamba,DHNN,16,cls,yes,,,,codes/NiliFossae/Mamba/DHNN/16/cls.npz,
NiliFossae,Mamba,DHNN,16,all,yes,,,,codes/NiliFossae/Mamba/DHNN/16/all.npz,
NiliFossae,Mamba,DHNN,32,cls,yes,,,,codes/NiliFossae/Mamba/DHNN/32/cls.npz,
NiliFossae,Mamba,DHNN,32,all,yes,,,,codes/NiliFossae/Mamba/DHNN/32/all.npz,
NiliFossae,Mamba,DHNN,64,cls,yes,,,,codes/NiliFossae/Mamba/DHNN/64/cls.npz,
NiliFossae,Mamba,DHNN,64,all,yes,,,,codes/NiliFossae/Mamba/DHNN/64/all.npz,
NiliFossae,MoE-Mamba,CSQ,16,cls,yes,,,,codes/NiliFossae/MoE-Mamba/CSQ/16/cls.npz,
NiliFossae,MoE-Mamba,CSQ,16,all,yes,,,,codes/NiliFossae/MoE-Mamba/CSQ/16/all.npz,
NiliFossae,MoE-Mamba,CSQ,32,cls,yes,,,,codes/NiliFossae/MoE-Mamba/CSQ/32/cls.npz,
NiliFossae,MoE-Mamba,CSQ,32,all,yes,,,,codes/NiliFossae/MoE-Mamba/CSQ/32/all.npz,
NiliFossae,MoE-Mamba,CSQ,64,cls,yes,,,,codes/NiliFossae/MoE-Mamba/CSQ/64/cls.npz,
NiliFossae,MoE-Mamba,CSQ,64,all,yes,,,,codes/NiliFossae/MoE-Mamba/CSQ/64/all.npz,
NiliFossae,MoE-Mamba,DPN,16,cls,yes,,,,codes/NiliFossae/MoE-Mamba/DPN/16/cls.npz,
NiliFossae,MoE-Mamba,DPN,16,all,yes,,,,codes/NiliFossae/MoE-Mamba/DPN/16/all.npz,
NiliFossae,MoE-Mamba,DPN,32,cls,yes,,,,codes/NiliFossae/MoE-Mamba/DPN/32/cls.npz,
NiliFossae,MoE-Mamba,DPN,32,all,yes,,,,codes/NiliFossae/MoE-Mamba/DPN/32/all.npz,
NiliFossae,MoE-Mamba,DPN,64,cls,yes,,,,codes/NiliFossae/MoE-Mamba/DPN/64/cls.npz,
NiliFossae,MoE-Mamba,DPN,64,all,yes,,,,codes/NiliFossae/MoE-Mamba/DPN/64/all.npz,
NiliFossae,MoE-Mamba,DSH,16,cls,yes,,,,codes/NiliFossae/MoE-Mamba/DSH/16/cls.npz,
NiliFossae,MoE-Mamba,DSH,16,all,yes,,,,codes/NiliFossae/MoE-Mamba/DSH/16/all.npz,
NiliFossae,MoE-Mamba,DSH,32,cls,yes,,,,codes/NiliFossae/MoE-Mamba/DSH/32/cls.npz,
NiliFossae,MoE-Mamba,DSH,32,all,yes,,,,codes/NiliFossae/MoE-Mamba/DSH/32/all.npz,
NiliFossae,MoE-Mamba,DSH,64,cls,yes,,,,codes/NiliFossae/MoE-Mamba/DSH/64/cls.npz,
NiliFossae,MoE-Mamba,DSH,64,all,yes,,,,codes/NiliFossae/MoE-Mamba/DSH/64/all.npz,
NiliFossae,MoE-Mamba,GreedyHash,16,cls,yes,,,,codes/NiliFossae/MoE-Mamba/GreedyHash/16/cls.npz,
NiliFossae,MoE-Mamba,GreedyHash,16,all,yes,,,,codes/NiliFossae/MoE-Mamba/GreedyHash/16/all.npz,
NiliFossae,MoE-Mamba,GreedyHash,32,cls,yes,,,,codes/NiliFossae/MoE-Mamba/GreedyHash/32/cls.npz,
NiliFossae,MoE-Mamba,GreedyHash,32,all,yes,,,,codes/NiliFossae/MoE-Mamba/GreedyHash/32/all.npz,
NiliFossae,MoE-Mamba,GreedyHash,64,cls,yes,,,,codes/NiliFossae/MoE-Mamba/GreedyHash/64/cls.npz,
NiliFossae,MoE-Mamba,GreedyHash,64,all,yes,,,,codes/NiliFossae/MoE-Mamba/GreedyHash/64/all.npz,
NiliFossae,MoE-Mamba,HashNet,16,cls,yes,,,,codes/NiliFossae/MoE-Mamba/HashNet/16/cls.npz,
NiliFossae,MoE-Mamba,HashNet,16,all,yes,,,,codes/NiliFossae/MoE-Mamba/HashNet/16/all.npz,
NiliFossae,MoE-Mamba,HashNet,32,cls,yes,,,,codes/NiliFossae/MoE-Mamba/HashNet/32/cls.npz,
NiliFossae,MoE-Mamba,HashNet,32,all,yes,,,,codes/NiliFossae/MoE-Mamba/HashNet/32/all.npz,
NiliFossae,MoE-Mamba,HashNet,64,cls,yes,,,,codes/NiliFossae/MoE-Mamba/HashNet/64/cls.npz,
NiliFossae,MoE-Mamba,HashNet,64,all,yes,,,,codes/NiliFossae/MoE-Mamba/HashNet/64/all.npz,
NiliFossae,MoE-Mamba,IDHN,16,cls,yes,,,,codes/NiliFossae/MoE-Mamba/IDHN/16/cls.npz,
NiliFossae,MoE-Mamba,IDHN,16,all,yes,,,,codes/NiliFossae/MoE-Mamba/IDHN/16/all.npz,
NiliFossae,MoE-Mamba,IDHN,32,cls,yes,,,,codes/NiliFossae/MoE-Mamba/IDHN/32/cls.npz,
NiliFossae,MoE-Mamba,IDHN,32,all,yes,,,,codes/NiliFossae/MoE-Mamba/IDHN/32/all.npz,
NiliFossae,MoE-Mamba,IDHN,64,cls,yes,,,,codes/NiliFossae/MoE-Mamba/IDHN/64/cls.npz,
NiliFossae,MoE-Mamba,IDHN,64,all,yes,,,,codes/NiliFossae/MoE-Mamba/IDHN/64/all.npz,
NiliFossae,MoE-Mamba,OrthoHash,16,cls,yes,,,,codes/NiliFossae/MoE-Mamba/OrthoHash/16/cls.npz,
NiliFossae,MoE-Mamba,OrthoHash,16,all,yes,,,,codes/NiliFossae/MoE-Mamba/OrthoHash/16/all.npz,
NiliFossae,MoE-Mamba,OrthoHash,32,cls,yes,,,,codes/NiliFossae/MoE-Mamba/OrthoHash/32/cls.npz,
NiliFossae,MoE-Mamba,OrthoHash,32,all,yes,,,,codes/NiliFossae/MoE-Mamba/OrthoHash/32/all.npz,
NiliFossae,MoE-Mamba,OrthoHash,64,cls,yes,,,,codes/NiliFossae/MoE-Mamba/OrthoHash/64/cls.npz,
NiliFossae,MoE-Mamba,OrthoHash,64,all,yes,,,,codes/NiliFossae/MoE-Mamba/OrthoHash/64/all.npz,
NiliFossae,MoE-Mamba,DSPCH,16,cls,yes,,,,codes/NiliFossae/MoE-Mamba/DSPCH/16/cls.npz,
NiliFossae,MoE-Mamba,DSPCH,16,all,yes,,,,codes/NiliFossae/MoE-Mamba/DSPCH/16/all.npz,
NiliFossae,MoE-Mamba,DSPCH,32,cls,yes,,,,codes/NiliFossae/MoE-Mamba/DSPCH/32/cls.npz,
NiliFossae,MoE-Mamba,DSPCH,32,all,yes,,,,codes/NiliFossae/MoE-Mamba/DSPCH/32/all.npz,
NiliFossae,MoE-Mamba,DSPCH,64,cls,yes,,,,codes/NiliFossae/MoE-Mamba/DSPCH/64/cls.npz,
NiliFossae,MoE-Mamba,DSPCH,64,all,yes,,,,codes/NiliFossae/MoE-Mamba/DSPCH/64/all.npz,
NiliFossae,MoE-Mamba,DHNN,16,cls,yes,,,,codes/NiliFossae/MoE-Mamba/DHNN/16/cls.npz,
NiliFossae,MoE-Mamba,DHNN,16,all,yes,,,,codes/NiliFossae/MoE-Mamba/DHNN/16/all.npz,
NiliFossae,MoE-Mamba,DHNN,32,cls,yes,,,,codes/NiliFossae/MoE-Mamba/DHNN/32/cls.npz,
NiliFossae,MoE-Mamba,DHNN,32,all,yes,,,,codes/NiliFossae/MoE-Mamba/DHNN/32/all.npz,
NiliFossae,MoE-Mamba,DHNN,64,cls,yes,,,,codes/NiliFossae/MoE-Mamba/DHNN/64/cls.npz,
NiliFossae,MoE-Mamba,DHNN,64,all,yes,,,,codes/NiliFossae/MoE-Mamba/DHNN/64/all.npz,
NiliFossae,SSRN,CSQ,16,cls,yes,,,,codes/NiliFossae/SSRN/CSQ/16/cls.npz,
NiliFossae,SSRN,CSQ,16,all,yes,,,,codes/NiliFossae/SSRN/CSQ/16/all.npz,
NiliFossae,SSRN,CSQ,32,cls,yes,,,,codes/NiliFossae/SSRN/CSQ/32/cls.npz,
NiliFossae,SSRN,CSQ,32,all,yes,,,,codes/NiliFossae/SSRN/CSQ/32/all.npz,
NiliFossae,SSRN,CSQ,64,cls,yes,,,,codes/NiliFossae/SSRN/CSQ/64/cls.npz,
NiliFossae,SSRN,CSQ,64,all,yes,,,,codes/NiliFossae/SSRN/CSQ/64/all.npz,
NiliFossae,SSRN,DPN,16,cls,yes,,,,codes/NiliFossae/SSRN/DPN/16/cls.npz,
NiliFossae,SSRN,DPN,16,all,yes,,,,codes/NiliFossae/SSRN/DPN/16/all.npz,
NiliFossae,SSRN,DPN,32,cls,yes,,,,codes/NiliFossae/SSRN/DPN/32/cls.npz,
NiliFossae,SSRN,DPN,32,all,yes,,,,codes/NiliFossae/SSRN/DPN/32/all.npz,
NiliFossae,SSRN,DPN,64,cls,yes,,,,codes/NiliFossae/SSRN/DPN/64/cls.npz,
NiliFossae,SSRN,DPN,64,all,yes,,,,codes/NiliFossae/SSRN/DPN/64/all.npz,
NiliFossae,SSRN,DSH,16,cls,yes,,,,codes/NiliFossae/SSRN/DSH/16/cls.npz,
NiliFossae,SSRN,DSH,16,all,yes,,,,codes/NiliFossae/SSRN/DSH/16/all.npz,
NiliFossae,SSRN,DSH,32,cls,yes,,,,codes/NiliFossae/SSRN/DSH/32/cls.npz,
NiliFossae,SSRN,DSH,32,all,yes,,,,codes/NiliFossae/SSRN/DSH/32/all.npz,
NiliFossae,SSRN,DSH,64,cls,yes,,,,codes/NiliFossae/SSRN/DSH/64/cls.npz,
NiliFossae,SSRN,DSH,64,all,yes,,,,codes/NiliFossae/SSRN/DSH/64/all.npz,
NiliFossae,SSRN,GreedyHash,16,cls,yes,,,,codes/NiliFossae/SSRN/GreedyHash/16/cls.npz,
NiliFossae,SSRN,GreedyHash,16,all,yes,,,,codes/NiliFossae/SSRN/GreedyHash/16/all.npz,
NiliFossae,SSRN,GreedyHash,32,cls,yes,,,,codes/NiliFossae/SSRN/GreedyHash/32/cls.npz,
NiliFossae,SSRN,GreedyHash,32,all,yes,,,,codes/NiliFossae/SSRN/GreedyHash/32/all.npz,
NiliFossae,SSRN,GreedyHash,64,cls,yes,,,,codes/NiliFossae/SSRN/GreedyHash/64/cls.npz,
NiliFossae,SSRN,GreedyHash,64,all,yes,,,,codes/NiliFossae/SSRN/GreedyHash/64/all.npz,
NiliFossae,SSRN,HashNet,16,cls,yes,,,,codes/NiliFossae/SSRN/HashNet/16/cls.npz,
NiliFossae,SSRN,HashNet,16,all,yes,,,,codes/NiliFossae/SSRN/HashNet/16/all.npz,
NiliFossae,SSRN,HashNet,32,cls,yes,,,,codes/NiliFossae/SSRN/HashNet/32/cls.npz,
NiliFossae,SSRN,HashNet,32,all,yes,,,,codes/NiliFossae/SSRN/HashNet/32/all.npz,
NiliFossae,SSRN,HashNet,64,cls,yes,,,,codes/NiliFossae/SSRN/HashNet/64/cls.npz,
NiliFossae,SSRN,HashNet,64,all,yes,,,,codes/NiliFossae/SSRN/HashNet/64/all.npz,
NiliFossae,SSRN,IDHN,16,cls,yes,,,,codes/NiliFossae/SSRN/IDHN/16/cls.npz,
NiliFossae,SSRN,IDHN,16,all,yes,,,,codes/NiliFossae/SSRN/IDHN/16/all.npz,
NiliFossae,SSRN,IDHN,32,cls,yes,,,,codes/NiliFossae/SSRN/IDHN/32/cls.npz,
NiliFossae,SSRN,IDHN,32,all,yes,,,,codes/NiliFossae/SSRN/IDHN/32/all.npz,
NiliFossae,SSRN,IDHN,64,cls,yes,,,,codes/NiliFossae/SSRN/IDHN/64/cls.npz,
NiliFossae,SSRN,IDHN,64,all,yes,,,,codes/NiliFossae/SSRN/IDHN/64/all.npz,
NiliFossae,SSRN,OrthoHash,16,cls,yes,,,,codes/NiliFossae/SSRN/OrthoHash/16/cls.npz,
NiliFossae,SSRN,OrthoHash,16,all,yes,,,,codes/NiliFossae/SSRN/OrthoHash/16/all.npz,
NiliFossae,SSRN,OrthoHash,32,cls,yes,,,,codes/NiliFossae/SSRN/OrthoHash/32/cls.npz,
NiliFossae,SSRN,OrthoHash,32,all,yes,,,,codes/NiliFossae/SSRN/OrthoHash/32/all.npz,
NiliFossae,SSRN,OrthoHash,64,cls,yes,,,,codes/NiliFossae/SSRN/OrthoHash/64/cls.npz,
NiliFossae,SSRN,OrthoHash,64,all,yes,,,,codes/NiliFossae/SSRN/OrthoHash/64/all.npz,
NiliFossae,SSRN,DSPCH,16,cls,yes,,,,codes/NiliFossae/SSRN/DSPCH/16/cls.npz,
NiliFossae,SSRN,DSPCH,16,all,yes,,,,codes/NiliFossae/SSRN/DSPCH/16/all.npz,
NiliFossae,SSRN,DSPCH,32,cls,yes,,,,codes/NiliFossae/SSRN/DSPCH/32/cls.npz,
NiliFossae,SSRN,DSPCH,32,all,yes,,,,codes/NiliFossae/SSRN/DSPCH/32/all.npz,
NiliFossae,SSRN,DSPCH,64,cls,yes,,,,codes/NiliFossae/SSRN/DSPCH/64/cls.npz,
NiliFossae,SSRN,DSPCH,64,all,yes,,,,codes/NiliFossae/SSRN/DSPCH/64/all.npz,
NiliFossae,SSRN,DHNN,16,cls,yes,,,,codes/NiliFossae/SSRN/DHNN/16/cls.npz,
NiliFossae,SSRN,DHNN,16,all,yes,,,,codes/NiliFossae/SSRN/DHNN/16/all.npz,
NiliFossae,SSRN,DHNN,32,cls,yes,,,,codes/NiliFossae/SSRN/DHNN/32/cls.npz,
NiliFossae,SSRN,DHNN,32,all,yes,,,,codes/NiliFossae/SSRN/DHNN/32/all.npz,
NiliFossae,SSRN,DHNN,64,cls,yes,,,,codes/NiliFossae/SSRN/DHNN/64/cls.npz,
NiliFossae,SSRN,DHNN,64,all,yes,,,,codes/NiliFossae/SSRN/DHNN/64/all.npz,
NiliFossae,A2S2KResNet,CSQ,16,cls,yes,,,,codes/NiliFossae/A2S2KResNet/CSQ/16/cls.npz,
NiliFossae,A2S2KResNet,CSQ,16,all,yes,,,,codes/NiliFossae/A2S2KResNet/CSQ/16/all.npz,
NiliFossae,A2S2KResNet,CSQ,32,cls,yes,,,,codes/NiliFossae/A2S2KResNet/CSQ/32/cls.npz,
NiliFossae,A2S2KResNet,CSQ,32,all,yes,,,,codes/NiliFossae/A2S2KResNet/CSQ/32/all.npz,
NiliFossae,A2S2KResNet,CSQ,64,cls,yes,,,,codes/NiliFossae/A2S2KResNet/CSQ/64/cls.npz,
NiliFossae,A2S2KResNet,CSQ,64,all,yes,,,,codes/NiliFossae/A2S2KResNet/CSQ/64/all.npz,
NiliFossae,A2S2KResNet,DPN,16,cls,yes,,,,codes/NiliFossae/A2S2KResNet/DPN/16/cls.npz,
NiliFossae,A2S2KResNet,DPN,16,all,yes,,,,codes/NiliFossae/A2S2KResNet/DPN/16/all.npz,
NiliFossae,A2S2KResNet,DPN,32,cls,yes,,,,codes/NiliFossae/A2S2KResNet/DPN/32/cls.npz,
NiliFossae,A2S2KResNet,DPN,32,all,yes,,,,codes/NiliFossae/A2S2KResNet/DPN/32/all.npz,
NiliFossae,A2S2KResNet,DPN,64,cls,yes,,,,codes/NiliFossae/A2S2KResNet/DPN/64/cls.npz,
